,file,directory,label,output
47,Insidious_9.0-9.5_1_0.mp4,./video/,0,Positive
48,SAW_V_9.5-10.0_0.mp4,./video/,0,Negative
49,Tom_And_Jerry_12.0-12.5_1.mp4,./video/,1,Negative
50,SAW_V_24.0-24.5_0.mp4,./video/,0,Negative
51,0some_saw_scene3200.mp4,./video/,0,Negative
52,Insidious_87.0-87.5_0.mp4,./video/,0,Negative
53,Tom_And_Jerry_64.0-64.5_1.mp4,./video/,1,Negative
54,Vlad_630-640_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
55,Condor_Hero1_13.0-13.5_1.mp4,./extra_vid/,1,Negative
56,Barbie_80.0-80.5_1.mp4,./video/,1,Negative
57,Family_Guy_1780-1790_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
58,0civil_war20000.mp4,./video/,0,Negative
59,Tom_And_Jerry_48.0-48.5_1.mp4,./video/,1,Negative
60,Vlad_560-570_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
61,Family_Guy_1590-1600_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
62,The_Conjuring_97.0-97.5_0.mp4,./video/,0,Negative
63,The_Conjuring_12.0-12.5_0.mp4,./video/,0,Negative
64,Vlad_800-810_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
65,Family_Guy_1950-1960_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
66,Family_Guy_1280-1290_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
67,Family_Guy_300-310_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
68,Family_Guy_750-760_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
69,pos_hero11101.mp4,./video/,1,Negative
70,0platform_spanish32000.mp4,./video/,0,Negative
71,The_Conjuring_81.5-82.0_0.mp4,./video/,0,Negative
72,SAW_V_52.5-53.0_0.mp4,./video/,0,Negative
73,Conjuring2_98.0-98.5_0.mp4,./extra_vid/,0,Negative
74,Tom_And_Jerry_28.0-28.5_1.mp4,./video/,1,Negative
75,Family_Guy_1050-1060_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
76,Family_Guy_590-600_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
77,Vlad_90-100_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
78,Family_Guy_460-470_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
79,SAW_V_26.5-27.0_0.mp4,./video/,0,Negative
80,SAW_V_62.5-63.0_0.mp4,./video/,0,Negative
81,Family_Guy_1880-1890_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
82,Family_Guy_1370-1380_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
83,pos_hero14101.mp4,./video/,1,Negative
84,Halloween_94.5-95.0_0.mp4,./extra_vid/,0,Slight Negative
85,Vlad_200-210_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
86,Conjuring2_20.5-21.0_0.mp4,./extra_vid/,0,Negative
87,Vlad_40-50_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
88,SAW_VI_12.5-13.0_0.mp4,./video/,0,Negative
89,Vlad_770-780_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
90,Family_Guy_1170-1180_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
91,Insidious_63.5-64.0_0.mp4,./video/,0,Negative
92,Family_Guy_140-150_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
93,Vlad_1230-1240_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
94,Conjuring2_44.5-45.0_0.mp4,./extra_vid/,0,Negative
95,Conjuring2_46.0-46.5_0.mp4,./extra_vid/,0,Negative
96,Conjuring2_114.5-115.0_0.mp4,./extra_vid/,0,Negative
97,Barbie_47.5-48.0_1.mp4,./video/,1,Negative
98,SAW_V_52.0-52.5_0.mp4,./video/,0,Negative
99,0some_saw_scene15200.mp4,./video/,0,Positive
100,Family_Guy_1830-1840_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
101,Barbie_61.0-61.5_1.mp4,./video/,1,Negative
102,SAW_VI_81.0-81.5_0.mp4,./video/,0,Negative
103,The_Conjuring_24.5-25.0_0.mp4,./video/,0,Negative
104,0civil_war100000.mp4,./video/,0,Negative
105,SAW_VI_53.5-54.0_0.mp4,./video/,0,Negative
106,Conjuring2_93.5-94.0_0.mp4,./extra_vid/,0,Negative
107,Family_Guy_1180-1190_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
108,pos_hero18701.mp4,./video/,1,Negative
109,Conjuring2_39.5-40.0_0.mp4,./extra_vid/,0,Slight Negative
110,Condor_Hero1_13.5-14.0_1.mp4,./extra_vid/,1,Negative
111,Tom_And_Jerry_33.5-34.0_1.mp4,./video/,1,Negative
112,SAW_V_74.5-75.0_0.mp4,./video/,0,Negative
113,Barbie_7.5-8.0_1.mp4,./video/,1,Negative
114,Barbie_51.5-52.0_1.mp4,./video/,1,Negative
115,Family_Guy_2330-2340_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
116,Halloween_8.5-9.0_0.mp4,./extra_vid/,0,Positive
117,Family_Guy_1200-1210_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
118,Vlad_30-40_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
119,Tom_And_Jerry_28.5-29.0_1.mp4,./video/,1,Negative
120,pos_hero10901.mp4,./video/,1,Negative
121,Insidious_77.0-77.5_0.mp4,./video/,0,Negative
122,Vlad_620-630_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
123,pos_hero18101.mp4,./video/,1,Negative
124,Barbie_73.5-74.0_1.mp4,./video/,1,Negative
125,Family_Guy_350-360_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
126,Family_Guy_20-30_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
127,SAW_VI_49.5-50.0_1.mp4,./video/,1,Positive
128,Conjuring2_48.5-49.0_0.mp4,./extra_vid/,0,Negative
129,SAW_VI_63.0-63.5_0.mp4,./video/,0,Negative
130,Barbie_84.5-85.0_1.mp4,./video/,1,Negative
131,Tom_And_Jerry_52.5-53.0_1.mp4,./video/,1,Negative
132,The_Conjuring_52.0-52.5_1_0.mp4,./video/,0,Slight Negative
133,Family_Guy_2370-2380_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
134,Vlad_760-770_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
135,The_Conjuring_79.0-79.5_1_0.mp4,./video/,0,Positive
136,Vlad_50-60_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
137,Insidious_69.0-69.5_0.mp4,./video/,0,Negative
138,Conjuring2_6.5-7.0_0.mp4,./extra_vid/,0,Slight Negative
139,Barbie_38.5-39.0_1.mp4,./video/,1,Negative
140,Barbie_87.0-87.5_1.mp4,./video/,1,Negative
141,0platform_spanish8800.mp4,./video/,0,Negative
142,Conjuring2_36.0-36.5_0.mp4,./extra_vid/,0,Slight Negative
143,Family_Guy_2000-2010_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
144,Vlad_890-900_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
145,pos_hero19601.mp4,./video/,1,Negative
146,The_Conjuring_97.5-98.0_0.mp4,./video/,0,Negative
147,Family_Guy_630-640_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
148,pos_hero19701.mp4,./video/,1,Negative
149,0some_saw_scene8800.mp4,./video/,0,Negative
150,Vlad_310-320_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
151,Family_Guy_1790-1800_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
152,The_Conjuring_57.0-57.5_0.mp4,./video/,0,Negative
153,Conjuring2_25.5-26.0_0.mp4,./extra_vid/,0,Negative
154,0platform_spanish120000.mp4,./video/,0,Negative
155,Tom_And_Jerry_60.5-61.0_1.mp4,./video/,1,Negative
156,Family_Guy_710-720_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
157,pos_hero3301.mp4,./video/,1,Negative
158,Barbie_49.5-50.0_1.mp4,./video/,1,Negative
159,SAW_V_41.5-42.0_0.mp4,./video/,0,Positive
160,Insidious_28.0-28.5_0.mp4,./video/,0,Negative
161,Family_Guy_720-730_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
162,The_Conjuring_6.0-6.5_0.mp4,./video/,0,Negative
163,Conjuring2_120.0-120.5_0.mp4,./extra_vid/,0,Slight Negative
164,SAW_VI_71.5-72.0_0.mp4,./video/,0,Negative
165,Vlad_440-450_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
166,0some_saw_scene7200.mp4,./video/,0,Negative
167,SAW_V_68.0-68.5_0.mp4,./video/,0,Negative
168,Insidious_41.0-41.5_0.mp4,./video/,0,Negative
169,pos_hero15701.mp4,./video/,1,Negative
170,pos_hero12001.mp4,./video/,1,Negative
171,pos_hero3601.mp4,./video/,1,Negative
172,Vlad_1210-1220_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
173,Family_Guy_1020-1030_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
174,Tom_And_Jerry_20.0-20.5_1.mp4,./video/,1,Negative
175,pos_hero3801.mp4,./video/,1,Negative
176,SAW_VI_39.5-40.0_0.mp4,./video/,0,Negative
177,Family_Guy_1240-1250_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
178,Vlad_210-220_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
179,Romance_Condor_7.0-7.5_1.mp4,./extra_vid/,1,Negative
180,SAW_V_55.5-56.0_0.mp4,./video/,0,Negative
181,Vlad_0-10_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
182,Family_Guy_1690-1700_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
183,Family_Guy_240-250_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
184,SAW_VI_38.5-39.0_0.mp4,./video/,0,Negative
185,Family_Guy_1160-1170_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
186,Romance_Condor_9.0-9.5_1.mp4,./extra_vid/,1,Negative
187,pos_hero21601.mp4,./video/,1,Negative
188,pos_hero19401.mp4,./video/,1,Negative
189,Family_Guy_2100-2110_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
190,Barbie_70.5-71.0_1.mp4,./video/,1,Negative
191,Conjuring2_122.0-122.5_0.mp4,./extra_vid/,0,Slight Negative
192,Family_Guy_2280-2290_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
193,Tom_And_Jerry_17.0-17.5_1.mp4,./video/,1,Negative
194,Barbie_77.5-78.0_1.mp4,./video/,1,Negative
195,SAW_VI_57.0-57.5_0.mp4,./video/,0,Negative
196,Tom_And_Jerry_7.5-8.0_1.mp4,./video/,1,Negative
197,Vlad_930-940_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
198,Family_Guy_700-710_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
199,The_Conjuring_33.0-33.5_0.mp4,./video/,0,Negative
200,Conjuring2_8.0-8.5_0.mp4,./extra_vid/,0,Negative
201,Tom_And_Jerry_25.0-25.5_1.mp4,./video/,1,Negative
202,SAW_V_31.0-31.5_0.mp4,./video/,0,Positive
203,Family_Guy_10-20_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
204,Barbie_27.0-27.5_1.mp4,./video/,1,Negative
205,Condor_Hero1_11.0-11.5_1.mp4,./extra_vid/,1,Negative
206,Family_Guy_510-520_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
207,Family_Guy_1630-1640_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
208,Family_Guy_610-620_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
209,Family_Guy_1680-1690_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
210,Tom_And_Jerry_15.5-16.0_1.mp4,./video/,1,Negative
211,Vlad_370-380_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
212,0some_saw_scene11200.mp4,./video/,0,Negative
213,Vlad_680-690_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
214,Conjuring2_96.0-96.5_0.mp4,./extra_vid/,0,Negative
215,pos_hero1501.mp4,./video/,1,Negative
216,Tom_And_Jerry_76.0-76.5_1.mp4,./video/,1,Negative
217,Family_Guy_1620-1630_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
218,Tom_And_Jerry_16.0-16.5_1.mp4,./video/,1,Negative
219,Barbie_25.0-25.5_1.mp4,./video/,1,Negative
220,Family_Guy_1070-1080_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
221,Conjuring2_118.5-119.0_0.mp4,./extra_vid/,0,Negative
222,Romance_Condor_9.5-10.0_1.mp4,./extra_vid/,1,Negative
223,Family_Guy_1970-1980_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
224,Halloween_84.5-85.0_0.mp4,./extra_vid/,0,Negative
225,Tom_And_Jerry_55.5-56.0_1.mp4,./video/,1,Negative
226,Conjuring2_55.5-56.0_0.mp4,./extra_vid/,0,Negative
227,Vlad_340-350_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
228,pos_hero16701.mp4,./video/,1,Negative
229,Conjuring2_58.0-58.5_0.mp4,./extra_vid/,0,Positive
230,pos_hero15001.mp4,./video/,1,Negative
231,Barbie_11.5-12.0_1.mp4,./video/,1,Positive
232,Condor_Hero2_31.0-31.5_1.mp4,./extra_vid/,1,Negative
233,Vlad_1090-1100_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
234,SAW_V_53.0-53.5_0.mp4,./video/,0,Negative
235,Halloween_88.0-88.5_0.mp4,./extra_vid/,0,Negative
236,Vlad_790-800_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
237,pos_hero3901.mp4,./video/,1,Positive
238,pos_hero17501.mp4,./video/,1,Negative
239,SAW_V_25.0-25.5_1_0.mp4,./video/,0,Negative
240,The_Conjuring_90.5-91.0_0.mp4,./video/,0,Negative
241,SAW_V_33.0-33.5_0.mp4,./video/,0,Negative
242,Tom_And_Jerry_15.0-15.5_1.mp4,./video/,1,Negative
243,Family_Guy_1060-1070_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
244,SAW_V_61.5-62.0_0.mp4,./video/,0,Negative
245,Halloween_30.5-31.0_0.mp4,./extra_vid/,0,Negative
246,Family_Guy_890-900_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
247,The_Conjuring_31.0-31.5_1_0.mp4,./video/,0,Slight Negative
248,pos_hero9901.mp4,./video/,1,Negative
249,Family_Guy_280-290_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
250,0some_saw_scene9600.mp4,./video/,0,Negative
251,The_Conjuring_50.0-50.5_1.mp4,./video/,1,Negative
252,Family_Guy_1360-1370_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
253,Tom_And_Jerry_22.5-23.0_1.mp4,./video/,1,Negative
254,The_Conjuring_67.0-67.5_0.mp4,./video/,0,Negative
255,Insidious_14.5-15.0_0.mp4,./video/,0,Negative
256,Tom_And_Jerry_6.0-6.5_1.mp4,./video/,1,Negative
257,Conjuring2_20.0-20.5_0.mp4,./extra_vid/,0,Negative
258,SAW_V_83.0-83.5_0.mp4,./video/,0,Negative
259,Romance_Condor_18.0-18.5_1.mp4,./extra_vid/,1,Negative
260,Family_Guy_2070-2080_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
261,Tom_And_Jerry_19.5-20.0_1.mp4,./video/,1,Negative
262,Family_Guy_530-540_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
263,pos_hero23201.mp4,./video/,1,Negative
264,Conjuring2_21.0-21.5_0.mp4,./extra_vid/,0,Negative
265,pos_hero11601.mp4,./video/,1,Negative
266,Family_Guy_1640-1650_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
267,Conjuring2_10.0-10.5_1.mp4,./extra_vid/,1,Negative
268,Conjuring2_58.5-59.0_0.mp4,./extra_vid/,0,Negative
269,Family_Guy_2360-2370_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
270,Halloween_7.0-7.5_0.mp4,./extra_vid/,0,Negative
271,Tom_And_Jerry_47.5-48.0_1.mp4,./video/,1,Negative
272,Family_Guy_1190-1200_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
273,Family_Guy_2210-2220_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
274,Conjuring2_16.0-16.5_0.mp4,./extra_vid/,0,Negative
275,0some_saw_scene16000.mp4,./video/,0,Negative
276,Family_Guy_540-550_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
277,Conjuring2_79.5-80.0_0.mp4,./extra_vid/,0,Slight Negative
278,0platform_spanish40000.mp4,./video/,0,Negative
279,Conjuring2_94.0-94.5_0.mp4,./extra_vid/,0,Negative
280,Family_Guy_2180-2190_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
281,Tom_And_Jerry_16.5-17.0_1.mp4,./video/,1,Negative
282,Insidious_88.0-88.5_1.mp4,./video/,1,Negative
283,Tom_And_Jerry_83.0-83.5_1.mp4,./video/,1,Negative
284,Insidious_65.5-66.0_0.mp4,./video/,0,Negative
285,SAW_V_75.0-75.5_0.mp4,./video/,0,Negative
286,The_Conjuring_64.5-65.0_0.mp4,./video/,0,Negative
287,Family_Guy_2380-2390_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
288,Tom_And_Jerry_57.0-57.5_1.mp4,./video/,1,Negative
289,SAW_V_23.5-24.0_0.mp4,./video/,0,Negative
290,Conjuring2_119.5-120.0_0.mp4,./extra_vid/,0,Slight Negative
291,Vlad_1000-1010_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
292,Barbie_83.5-84.0_1.mp4,./video/,1,Negative
293,Vlad_710-720_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
294,Vlad_110-120_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
295,0platform_spanish56000.mp4,./video/,0,Negative
296,The_Conjuring_78.5-79.0_1_0.mp4,./video/,0,Negative
297,Family_Guy_2320-2330_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
298,0some_saw_scene5600.mp4,./video/,0,Negative
299,Halloween_31.0-31.5_0.mp4,./extra_vid/,0,Negative
300,Condor_Hero2_31.5-32.0_1.mp4,./extra_vid/,1,Negative
301,Halloween_58.0-58.5_0.mp4,./extra_vid/,0,Negative
302,Vlad_1180-1190_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
303,Insidious_26.5-27.0_0.mp4,./video/,0,Negative
304,Insidious_86.5-87.0_0.mp4,./video/,0,Negative
305,Family_Guy_1480-1490_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
306,Conjuring2_91.0-91.5_0.mp4,./extra_vid/,0,Positive
307,Vlad_480-490_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
308,Vlad_860-870_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
309,Barbie_28.0-28.5_1.mp4,./video/,1,Negative
310,pos_hero23301.mp4,./video/,1,Negative
311,Family_Guy_660-670_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
312,Vlad_920-930_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
313,Family_Guy_960-970_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
314,SAW_V_23.0-23.5_0.mp4,./video/,0,Negative
315,SAW_VI_64.0-64.5_0.mp4,./video/,0,Negative
316,0some_saw_scene10400.mp4,./video/,0,Negative
317,SAW_V_35.5-36.0_0.mp4,./video/,0,Negative
318,0platform_spanish800.mp4,./video/,0,Negative
319,Family_Guy_570-580_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
320,Tom_And_Jerry_37.5-38.0_1.mp4,./video/,1,Negative
321,Conjuring2_116.5-117.0_0.mp4,./extra_vid/,0,Positive
322,Tom_And_Jerry_13.0-13.5_1.mp4,./video/,1,Negative
323,Vlad_670-680_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
324,Barbie_82.5-83.0_1.mp4,./video/,1,Negative
325,Family_Guy_1910-1920_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
326,Vlad_20-30_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
327,Tom_And_Jerry_65.0-65.5_1.mp4,./video/,1,Negative
328,Tom_And_Jerry_89.5-90.0_1.mp4,./video/,1,Negative
329,Family_Guy_850-860_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
330,SAW_V_7.0-7.5_1_0.mp4,./video/,0,Negative
331,Family_Guy_340-350_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
332,Conjuring2_44.0-44.5_0.mp4,./extra_vid/,0,Positive
333,Conjuring2_122.5-123.0_0.mp4,./extra_vid/,0,Negative
334,Barbie_8.0-8.5_1.mp4,./video/,1,Positive
335,Family_Guy_1930-1940_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
336,pos_hero16501.mp4,./video/,1,Negative
337,0platform_spanish112000.mp4,./video/,0,Negative
338,Conjuring2_26.5-27.0_0.mp4,./extra_vid/,0,Slight Negative
339,Family_Guy_1470-1480_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
340,Family_Guy_360-370_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
341,SAW_V_35.0-35.5_0.mp4,./video/,0,Positive
342,Family_Guy_1840-1850_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
343,Family_Guy_620-630_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
344,Vlad_730-740_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
345,Insidious_53.0-53.5_0.mp4,./video/,0,Negative
346,The_Conjuring_26.0-26.5_0.mp4,./video/,0,Negative
347,Family_Guy_990-1000_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
348,Insidious_81.0-81.5_1_0.mp4,./video/,0,Positive
349,Barbie_55.0-55.5_1.mp4,./video/,1,Negative
350,The_Conjuring_39.0-39.5_0.mp4,./video/,0,Negative
351,Family_Guy_2250-2260_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
352,pos_hero20601.mp4,./video/,1,Negative
353,Conjuring2_46.5-47.0_0.mp4,./extra_vid/,0,Positive
354,Family_Guy_1740-1750_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
355,Tom_And_Jerry_39.0-39.5_1.mp4,./video/,1,Negative
356,pos_hero11301.mp4,./video/,1,Negative
357,Insidious_82.5-83.0_1_0.mp4,./video/,0,Negative
358,SAW_VI_64.5-65.0_0.mp4,./video/,0,Negative
359,0platform_spanish16000.mp4,./video/,0,Negative
360,Tom_And_Jerry_43.5-44.0_1.mp4,./video/,1,Negative
361,Tom_And_Jerry_69.0-69.5_1.mp4,./video/,1,Negative
362,Conjuring2_80.0-80.5_0.mp4,./extra_vid/,0,Slight Negative
363,pos_hero17401.mp4,./video/,1,Negative
364,Conjuring2_57.0-57.5_0.mp4,./extra_vid/,0,Slight Negative
365,Insidious_89.5-90.0_1_0.mp4,./video/,0,Negative
366,Halloween_48.0-48.5_0.mp4,./extra_vid/,0,Negative
367,Vlad_190-200_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
368,Family_Guy_980-990_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
369,Vlad_830-840_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
370,Tom_And_Jerry_14.0-14.5_1.mp4,./video/,1,Negative
371,pos_hero15801.mp4,./video/,1,Negative
372,Vlad_410-420_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
373,pos_hero6501.mp4,./video/,1,Negative
374,Insidious_67.5-68.0_0.mp4,./video/,0,Negative
375,Barbie_14.0-14.5_1.mp4,./video/,1,Negative
376,Tom_And_Jerry_32.0-32.5_1.mp4,./video/,1,Negative
377,The_Conjuring_5.5-6.0_1.mp4,./video/,1,ERROR
378,Insidious_78.5-79.0_1_0.mp4,./video/,0,Negative
379,Family_Guy_780-790_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
380,Conjuring2_117.5-118.0_0.mp4,./extra_vid/,0,Negative
381,pos_hero15201.mp4,./video/,1,Negative
382,Tom_And_Jerry_45.0-45.5_1.mp4,./video/,1,Negative
383,SAW_V_81.0-81.5_0.mp4,./video/,0,Negative
384,Conjuring2_48.0-48.5_0.mp4,./extra_vid/,0,Positive
385,Tom_And_Jerry_76.5-77.0_1.mp4,./video/,1,Negative
386,Tom_And_Jerry_73.0-73.5_1.mp4,./video/,1,Negative
387,Insidious_81.5-82.0_0.mp4,./video/,0,Negative
